Position,Track Name,Artist,Streams,URL,Date,Region
5,Chameleon,Pnau,129314,https://open.spotify.com/track/4rex1k9pBVFaIVKBBssZzi,2017-01-30,au
6,Call On Me - Ryan Riback Extended Remix,Starley,126029,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-30,au
7,I Feel It Coming,The Weeknd,117486,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-30,au
8,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,116462,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-30,au
9,Love$ick,Mura Masa,113662,https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3,2017-01-30,au
10,Adore,Amy Shark,112196,https://open.spotify.com/track/1rPCgtaIF0CyKRgAwhtpbF,2017-01-30,au
1,Shape of You,Ed Sheeran,256842,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-02-06,au
2,Castle on the Hill,Ed Sheeran,171118,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-02-06,au
3,Paris,The Chainsmokers,152987,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-02-06,au
4,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,149524,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-02-06,au
5,Adore,Amy Shark,127164,https://open.spotify.com/track/1rPCgtaIF0CyKRgAwhtpbF,2017-02-06,au
6,Call On Me - Ryan Riback Extended Remix,Starley,126132,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-02-06,au
7,Chameleon,Pnau,122232,https://open.spotify.com/track/4rex1k9pBVFaIVKBBssZzi,2017-02-06,au
8,Issues,Julia Michaels,113854,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-02-06,au
9,Love$ick,Mura Masa,113204,https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3,2017-02-06,au
10,I Feel It Coming,The Weeknd,110528,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-02-06,au
1,Shape of You,Ed Sheeran,260600,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-02-13,au
2,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,166817,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-02-13,au
3,Castle on the Hill,Ed Sheeran,163277,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-02-13,au
4,Paris,The Chainsmokers,153278,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-02-13,au
5,Issues,Julia Michaels,133756,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-02-13,au
6,Call On Me - Ryan Riback Extended Remix,Starley,125328,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-02-13,au
7,Chameleon,Pnau,122105,https://open.spotify.com/track/4rex1k9pBVFaIVKBBssZzi,2017-02-13,au
8,Adore,Amy Shark,116575,https://open.spotify.com/track/1rPCgtaIF0CyKRgAwhtpbF,2017-02-13,au
9,Love$ick,Mura Masa,114006,https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3,2017-02-13,au
10,I Feel It Coming,The Weeknd,111775,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-02-13,au
